Site,Transect Number,Date,Time,Meter,Point,Substrate,Living cover,Genus,Species,Quadrat Notes,Transect notes 
8,58T,3/19/22,6:48,10,14,rk,ta,u,e,,
8,58T,3/19/22,6:48,10,15,rk,ta,u,e,,
8,58T,3/19/22,6:48,10,16,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,1,rk,ta,,,red,
8,40T,3/19/22,7:03,0,2,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,3,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,4,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,5,rk,ta,,,red,
8,40T,3/19/22,7:03,0,6,rk,ta,,,red,
8,40T,3/19/22,7:03,0,7,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,8,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,9,rk,ta,,,red,
8,40T,3/19/22,7:03,0,10,rk,ta,,,red,
8,40T,3/19/22,7:03,0,11,rk,ta,,,red,
8,40T,3/19/22,7:03,0,12,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,13,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,14,rk,ta,,,red,
8,40T,3/19/22,7:03,0,15,rk,ta,u,e,,
8,40T,3/19/22,7:03,0,16,rk,ta,u,e,,
8,40T,3/19/22,7:03,2,1,rk,ta,,,"red turf with some enteromorpha, whole transect",
8,40T,3/19/22,7:03,2,2,rk,ta,,,,
8,40T,3/19/22,7:03,2,3,rk,ta,,,,
8,40T,3/19/22,7:03,2,4,rk,ta,,,,
8,40T,3/19/22,7:03,2,5,rk,ta,,,,
8,40T,3/19/22,7:03,2,6,rk,ta,,,,
8,40T,3/19/22,7:03,2,7,rk,ta,,,,
8,40T,3/19/22,7:03,2,8,rk,ta,,,,
8,40T,3/19/22,7:03,2,9,rk,ta,,,,
8,40T,3/19/22,7:03,2,10,rk,ta,,,,
8,40T,3/19/22,7:03,2,11,rk,ta,,,,
8,40T,3/19/22,7:03,2,12,rk,ta,,,,
8,40T,3/19/22,7:03,2,13,rk,ta,,,,
8,40T,3/19/22,7:03,2,14,rk,ta,,,,
8,40T,3/19/22,7:03,2,15,rk,ta,,,,
8,40T,3/19/22,7:03,2,16,rk,ta,,,,
8,40T,3/19/22,7:03,4,1,rk,ta,,,"short slippery red, whole transect",
8,40T,3/19/22,7:03,4,2,rk,ta,,,,
8,40T,3/19/22,7:03,4,3,rk,ta,,,,
8,40T,3/19/22,7:03,4,4,rk,ta,,,,
8,40T,3/19/22,7:03,4,5,rk,ta,,,,
8,40T,3/19/22,7:03,4,6,rk,ta,,,,
8,40T,3/19/22,7:03,4,7,rk,ta,,,,
8,40T,3/19/22,7:03,4,8,rk,ta,,,,
8,40T,3/19/22,7:03,4,9,rk,ta,,,,
8,40T,3/19/22,7:03,4,10,rk,ta,,,,
8,40T,3/19/22,7:03,4,11,rk,ta,,,,
8,40T,3/19/22,7:03,4,12,rk,ta,,,,
8,40T,3/19/22,7:03,4,13,rk,ta,,,,
8,40T,3/19/22,7:03,4,14,rk,ta,,,,
8,40T,3/19/22,7:03,4,15,rk,ta,,,green,
8,40T,3/19/22,7:03,4,16,rk,ta,,,,
8,40T,3/19/22,7:03,6,1,rk,ta,,,red with some enteromorpha,
8,40T,3/19/22,7:03,6,2,rk,ta,,,red with some enteromorpha,
8,40T,3/19/22,7:03,6,3,rk,ta,,,red with some enteromorpha,
8,40T,3/19/22,7:03,6,4,rk,ta,,,red with some enteromorpha,
8,40T,3/19/22,7:03,6,5,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,6,6,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,6,7,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,8,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,9,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,10,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,11,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,12,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,13,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,6,14,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,15,rk,ta,,,red turf,
8,40T,3/19/22,7:03,6,16,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,1,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,2,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,3,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,4,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,5,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,6,rk,ta,u,e,,
8,40T,3/19/22,7:03,8,7,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,8,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,9,rk,ta,,,red turf,
8,40T,3/19/22,7:03,8,10,rk,ta,u,e,,
8,40T,3/19/22,7:03,8,11,rk,ta,u,e,,
8,40T,3/19/22,7:03,8,12,rk,ta,,,red,
8,40T,3/19/22,7:03,8,13,rk,ta,,,red,
8,40T,3/19/22,7:03,8,14,rk,ta,u,e,,
8,40T,3/19/22,7:03,8,15,rk,ta,u,e,,
8,40T,3/19/22,7:03,8,16,rk,ta,u,e,,
8,40T,3/19/22,7:03,10,1,rk,ta,,,red,
8,40T,3/19/22,7:03,10,2,rk,ta,u,e,,
8,40T,3/19/22,7:03,10,3,rk,ta,u,e,,
8,40T,3/19/22,7:03,10,4,rk,ma,ah,uc,<2,
8,40T,3/19/22,7:03,10,5,rk,ta,,,red,
8,40T,3/19/22,7:03,10,6,rk,ta,,,red,
8,40T,3/19/22,7:03,10,7,rk,ta,,,red,
8,40T,3/19/22,7:03,10,8,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,10,9,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,10,10,rk,ta,,,,
8,40T,3/19/22,7:03,10,11,rk,ta,,,,
8,40T,3/19/22,7:03,10,12,rk,ta,,,,
8,40T,3/19/22,7:03,10,13,rk,ma,ah,uc,<2cm,
8,40T,3/19/22,7:03,10,14,rk,ta,,,,
8,40T,3/19/22,7:03,10,15,rk,ta,,,,
8,40T,3/19/22,7:03,10,16,rk,ta,u,e,,
8,24T,3/19/22,7:22,0,1,bo,no,,,,
8,24T,3/19/22,7:22,0,2,bo,no,,,,
8,24T,3/19/22,7:22,0,3,bo,no,,,,
8,24T,3/19/22,7:22,0,4,bo,no,,,,
8,24T,3/19/22,7:22,0,5,bo,no,,,,
8,24T,3/19/22,7:22,0,6,bo,ta,u,e,,
8,24T,3/19/22,7:22,0,7,bo,no,,,,
8,24T,3/19/22,7:22,0,8,bo,no,,,,
8,24T,3/19/22,7:22,0,9,bo,no,,,,
8,24T,3/19/22,7:22,0,10,bo,no,,,,
8,24T,3/19/22,7:22,0,11,bo,no,,,,
8,24T,3/19/22,7:22,0,12,bo,no,,,,
8,24T,3/19/22,7:22,0,13,bo,no,,,,
8,24T,3/19/22,7:22,0,14,bo,no,,,,
8,24T,3/19/22,7:22,0,15,bo,no,,,,
8,24T,3/19/22,7:22,0,16,bo,no,,,,
8,24T,3/19/22,7:22,2,1,bo,mf,,,,
8,24T,3/19/22,7:22,2,2,bo,mf,,,,
8,24T,3/19/22,7:22,2,3,bo,ta,u,e,,
8,24T,3/19/22,7:22,2,4,bo,ta,u,e,,
8,24T,3/19/22,7:22,2,5,bo,no,,,,
8,24T,3/19/22,7:22,2,6,bo,no,,,,
8,24T,3/19/22,7:22,2,7,bo,no,,,,
8,24T,3/19/22,7:22,2,8,bo,no,,,,
8,24T,3/19/22,7:22,2,9,bo,no,,,,
8,24T,3/19/22,7:22,2,10,bo,no,,,,
8,24T,3/19/22,7:22,2,11,bo,no,,,,
8,24T,3/19/22,7:22,2,12,bo,no,,,,
8,24T,3/19/22,7:22,2,13,bo,no,,,,
8,24T,3/19/22,7:22,2,14,bo,no,,,,
8,24T,3/19/22,7:22,2,15,bo,no,,,,
8,24T,3/19/22,7:22,2,16,bo,no,,,,
8,24T,3/19/22,7:22,4,1,bo,ta,,,green turf,
8,24T,3/19/22,7:22,4,2,bo,ta,,,green turf,
8,24T,3/19/22,7:22,4,3,bo,no,,,,
8,24T,3/19/22,7:22,4,4,rk,no,,,,
8,24T,3/19/22,7:22,4,5,rk,no,,,,
8,24T,3/19/22,7:22,4,6,rk,no,,,,
8,24T,3/19/22,7:22,4,7,rk,no,,,,
8,24T,3/19/22,7:22,4,8,rk,no,,,,
8,24T,3/19/22,7:22,4,9,rk,no,,,,
8,24T,3/19/22,7:22,4,10,rk,no,,,,
8,24T,3/19/22,7:22,4,11,rk,no,,,,
8,24T,3/19/22,7:22,4,12,rk,no,,,,
8,24T,3/19/22,7:22,4,13,bo,no,,,,
8,24T,3/19/22,7:22,4,14,rk,no,,,,
8,24T,3/19/22,7:22,4,15,rk,no,,,,
8,24T,3/19/22,7:22,4,16,rk,no,,,,
8,24T,3/19/22,7:22,6,1,bo,mf,,,,
8,24T,3/19/22,7:22,6,2,bo,mf,,,,
8,24T,3/19/22,7:22,6,3,bo,mf,,,,
8,24T,3/19/22,7:22,6,4,bo,mf,,,,
8,24T,3/19/22,7:22,6,5,bo,mf,,,,
8,24T,3/19/22,7:22,6,6,bo,mf,,,,
8,24T,3/19/22,7:22,6,7,bo,mf,,,,
8,24T,3/19/22,7:22,6,8,bo,mf,,,,
8,24T,3/19/22,7:22,6,9,bo,mf,,,,
8,24T,3/19/22,7:22,6,10,bo,mf,,,,
8,24T,3/19/22,7:22,6,11,bo,mf,,,,
8,24T,3/19/22,7:22,6,12,bo,mf,,,,
8,24T,3/19/22,7:22,6,13,bo,mf,,,,
8,24T,3/19/22,7:22,6,14,rb,no,,,,
8,24T,3/19/22,7:22,6,15,rb,no,,,,
8,24T,3/19/22,7:22,6,16,rb,no,,,,
8,24T,3/19/22,7:22,8,1,bo,mf,,,,
8,24T,3/19/22,7:22,8,2,bo,mf,,,,
8,24T,3/19/22,7:22,8,3,bo,mf,,,,
8,24T,3/19/22,7:22,8,4,bo,mf,,,,
8,24T,3/19/22,7:22,8,5,bo,mf,,,,
8,24T,3/19/22,7:22,8,6,bo,mf,,,,
8,24T,3/19/22,7:22,8,7,bo,mf,,,,
8,24T,3/19/22,7:22,8,8,bo,mf,,,,
8,24T,3/19/22,7:22,8,9,bo,mf,,,,
8,24T,3/19/22,7:22,8,10,bo,mf,,,,
8,24T,3/19/22,7:22,8,11,bo,mf,,,,
8,24T,3/19/22,7:22,8,12,rb,mf,,,,
8,24T,3/19/22,7:22,8,13,rb,mf,,,,
8,24T,3/19/22,7:22,8,14,rb,mf,,,,
8,24T,3/19/22,7:22,8,15,rb,mf,,,,
8,24T,3/19/22,7:22,8,16,rb,mf,,,,
8,24T,3/19/22,7:22,10,1,rk,mf,,,,
8,24T,3/19/22,7:22,10,2,rk,mf,,,,
8,24T,3/19/22,7:22,10,3,rk,mf,,,,
8,24T,3/19/22,7:22,10,4,rk,mf,,,,
8,24T,3/19/22,7:22,10,5,rk,mf,,,,
8,24T,3/19/22,7:22,10,6,rk,mf,,,,
8,24T,3/19/22,7:22,10,7,rk,mf,,,,
8,24T,3/19/22,7:22,10,8,rk,mf,,,,
8,24T,3/19/22,7:22,10,9,rk,mf,,,,
8,24T,3/19/22,7:22,10,10,rk,mf,,,,
8,24T,3/19/22,7:22,10,11,rk,mf,,,,
8,24T,3/19/22,7:22,10,12,rk,mf,,,,
8,24T,3/19/22,7:22,10,13,rk,mf,,,,
8,24T,3/19/22,7:22,10,14,rk,mf,,,,
8,24T,3/19/22,7:22,10,15,rk,mf,,,,
8,24T,3/19/22,7:22,10,16,rk,mf,,,,
8,26,3/19/22,7:39,0,1,rk,no,,,,"pupu aggregation ~300 ~8mm, 10 opihi  ~4cm"
8,26,3/19/22,7:39,0,2,rk,no,,,,
8,26,3/19/22,7:39,0,3,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,4,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,5,rk,no,,,,
8,26,3/19/22,7:39,0,6,rk,no,,,,
8,26,3/19/22,7:39,0,7,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,8,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,9,rk,no,,,,
8,26,3/19/22,7:39,0,10,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,11,rk,ta,,,,
8,26,3/19/22,7:39,0,12,rk,ta,,,,
8,26,3/19/22,7:39,0,13,rk,no,,,,
8,26,3/19/22,7:39,0,14,rk,no,,,,
8,26,3/19/22,7:39,0,15,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,0,16,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,2,1,bo,mf,,,,
8,26,3/19/22,7:39,2,2,bo,mf,,,,
8,26,3/19/22,7:39,2,3,bo,mf,,,,
8,26,3/19/22,7:39,2,4,bo,mf,,,,
8,26,3/19/22,7:39,2,5,bo,mf,,,,
8,26,3/19/22,7:39,2,6,bo,mf,,,,
8,26,3/19/22,7:39,2,7,bo,mf,,,,
8,26,3/19/22,7:39,2,8,bo,mf,,,,
8,26,3/19/22,7:39,2,9,rk,mf,,,,
8,26,3/19/22,7:39,2,10,rk,mf,,,,
8,26,3/19/22,7:39,2,11,rk,mf,,,,
8,26,3/19/22,7:39,2,12,rk,mf,,,,
8,26,3/19/22,7:39,2,13,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,2,14,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,2,15,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,2,16,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,4,1,rk,no,,,,
8,26,3/19/22,7:39,4,2,rk,no,,,,
8,26,3/19/22,7:39,4,3,rk,ta,,,,
8,26,3/19/22,7:39,4,4,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,4,5,rk,no,,,,
8,26,3/19/22,7:39,4,6,rk,no,,,,
8,26,3/19/22,7:39,4,7,rk,no,,,,
8,26,3/19/22,7:39,4,8,rk,ca,,,,
8,26,3/19/22,7:39,4,9,rk,no,,,,
8,26,3/19/22,7:39,4,10,rk,no,,,,
8,26,3/19/22,7:39,4,11,rk,no,,,,
8,26,3/19/22,7:39,4,12,rk,no,,,,
8,26,3/19/22,7:39,4,13,rk,no,,,,
8,26,3/19/22,7:39,4,14,rk,no,,,,
8,26,3/19/22,7:39,4,15,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,4,16,rk,ma,ah,uc,<2cm,
8,26,3/19/22,7:39,6,1,rk,no,,,,
8,26,3/19/22,7:39,6,2,rk,ma,ah,uc,,
8,26,3/19/22,7:39,6,3,rk,ma,ah,uc,,
8,26,3/19/22,7:39,6,4,rk,ma,ah,uc,,
8,26,3/19/22,7:39,6,5,rk,no,,,,
8,26,3/19/22,7:39,6,6,rk,no,,,,
8,26,3/19/22,7:39,6,7,rk,no,,,,
8,26,3/19/22,7:39,6,8,rk,ma,ah,uc,,
8,26,3/19/22,7:39,6,9,rk,no,,,,
8,26,3/19/22,7:39,6,10,rk,no,,,,
8,26,3/19/22,7:39,6,11,rk,no,,,,
8,26,3/19/22,7:39,6,12,rk,no,,,,
8,26,3/19/22,7:39,6,13,rk,no,,,,
8,26,3/19/22,7:39,6,14,rk,ma,ah,uc,,
8,26,3/19/22,7:39,6,15,rk,no,,,,
8,26,3/19/22,7:39,6,16,rk,no,,,,
8,26,3/19/22,7:39,8,1,rb,no,,,,
8,26,3/19/22,7:39,8,2,rb,no,,,,
8,26,3/19/22,7:39,8,3,rb,ca,,,,
8,26,3/19/22,7:39,8,4,rb,ca,,,,
8,26,3/19/22,7:39,8,5,rb,ta,,,,
8,26,3/19/22,7:39,8,6,rb,ta,,,,
8,26,3/19/22,7:39,8,7,rb,ta,,,,
8,26,3/19/22,7:39,8,8,rb,ta,,,,
8,26,3/19/22,7:39,8,9,rk,ta,,,,
8,26,3/19/22,7:39,8,10,rk,ta,,,,
8,26,3/19/22,7:39,8,11,rk,ta,,,,
8,26,3/19/22,7:39,8,12,rk,ta,,,,
8,26,3/19/22,7:39,8,13,rk,ta,,,,
8,26,3/19/22,7:39,8,14,rk,ta,,,,
8,26,3/19/22,7:39,8,15,rk,ta,,,,
8,26,3/19/22,7:39,8,16,rk,ta,,,,
8,26,3/19/22,7:39,10,1,rk,no,,,,
8,26,3/19/22,7:39,10,2,rk,no,,,,
8,26,3/19/22,7:39,10,3,rk,no,,,,
8,26,3/19/22,7:39,10,4,rk,no,,,,
8,26,3/19/22,7:39,10,5,rk,no,,,,
8,26,3/19/22,7:39,10,6,rk,no,,,,
8,26,3/19/22,7:39,10,7,rk,no,,,,
8,26,3/19/22,7:39,10,8,rk,no,,,,
8,26,3/19/22,7:39,10,9,rk,no,,,,
8,26,3/19/22,7:39,10,10,rk,no,,,,
8,26,3/19/22,7:39,10,11,rk,no,,,,
8,26,3/19/22,7:39,10,12,rk,ma,ah,uc,,
8,26,3/19/22,7:39,10,13,rk,no,,,,
8,26,3/19/22,7:39,10,14,rk,no,,,,
8,26,3/19/22,7:39,10,15,rk,no,,,,
8,26,3/19/22,7:39,10,16,rk,no,,,,
8,60,3/17/22,13:41,0,1,rk,no,,,,
8,60,3/17/22,13:41,0,2,rk,no,,,,
8,60,3/17/22,13:41,0,3,rk,no,,,,
8,60,3/17/22,13:41,0,4,rk,ca,,,,
8,60,3/17/22,13:41,0,5,rk,no,,,,
8,60,3/17/22,13:41,0,6,rk,ca,,,,
8,60,3/17/22,13:41,0,7,rk,ca,,,,
8,60,3/17/22,13:41,0,8,rk,ca,,,,
8,60,3/17/22,13:41,0,9,rk,ca,,,,
8,60,3/17/22,13:41,0,10,rk,ca,,,,
8,60,3/17/22,13:41,0,11,rk,ca,,,,
8,60,3/17/22,13:41,0,12,rk,ca,,,,
8,60,3/17/22,13:41,0,13,rk,ca,,,,
8,60,3/17/22,13:41,0,14,rk,ca,,,,
8,60,3/17/22,13:41,0,15,rk,ca,,,,
8,60,3/17/22,13:41,0,16,rk,nm,co,at,,
8,60,3/17/22,13:41,2,1,rk,ca,,,"opihi sm-lg <4cm, haukeuke",
8,60,3/17/22,13:41,2,2,rk,ca,,,,
8,60,3/17/22,13:41,2,3,rk,ca,,,,
8,60,3/17/22,13:41,2,4,rk,no,,,,
8,60,3/17/22,13:41,2,5,rk,no,,,,
8,60,3/17/22,13:41,2,6,rk,ca,,,,
8,60,3/17/22,13:41,2,7,rk,ca,,,,
8,60,3/17/22,13:41,2,8,rk,no,,,,
8,60,3/17/22,13:41,2,9,rk,no,,,,
8,60,3/17/22,13:41,2,10,rk,ca,,,,
8,60,3/17/22,13:41,2,11,rk,no,,,,
8,60,3/17/22,13:41,2,12,rk,no,,,,
8,60,3/17/22,13:41,2,13,rk,no,,,,
8,60,3/17/22,13:41,2,14,rk,ca,,,,
8,60,3/17/22,13:41,2,15,rk,no,,,,
8,60,3/17/22,13:41,2,16,rk,no,,,,
8,60,3/17/22,13:41,4,1,rk,ca,,,,
8,60,3/17/22,13:41,4,2,rk,ca,,,,
8,60,3/17/22,13:41,4,3,rk,ca,,,,
8,60,3/17/22,13:41,4,4,rk,ca,,,,
8,60,3/17/22,13:41,4,5,rk,ca,,,,
8,60,3/17/22,13:41,4,6,rk,ca,,,,
8,60,3/17/22,13:41,4,7,rk,ca,,,,
8,60,3/17/22,13:41,4,8,rk,ca,,,,
8,60,3/17/22,13:41,4,9,rk,ta,,,,
8,60,3/17/22,13:41,4,10,rk,ca,,,,
8,60,3/17/22,13:41,4,11,rk,ca,,,,
8,60,3/17/22,13:41,4,12,rk,ca,,,,
8,60,3/17/22,13:41,4,13,rk,ca,,,,
8,60,3/17/22,13:41,4,14,rk,ca,,,,
8,60,3/17/22,13:41,4,15,rk,ta,,,,
8,60,3/17/22,13:41,4,16,rk,ta,,,,
8,60,3/17/22,13:41,6,1,rk,no,,,,
8,60,3/17/22,13:41,6,2,rk,no,,,,
8,60,3/17/22,13:41,6,3,rk,no,,,,
8,60,3/17/22,13:41,6,4,rk,no,,,,
8,60,3/17/22,13:41,6,5,rk,no,,,,
8,60,3/17/22,13:41,6,6,rk,no,,,,
8,60,3/17/22,13:41,6,7,rk,no,,,,
8,60,3/17/22,13:41,6,8,rk,no,,,,
8,60,3/17/22,13:41,6,9,rk,no,,,,
8,60,3/17/22,13:41,6,10,rk,no,,,,
8,60,3/17/22,13:41,6,11,rk,no,,,,
8,60,3/17/22,13:41,6,12,rk,no,,,,
8,60,3/17/22,13:41,6,13,rk,no,,,,
8,60,3/17/22,13:41,6,14,rk,no,,,,
8,60,3/17/22,13:41,6,15,rk,no,,,,
8,60,3/17/22,13:41,6,16,rk,no,,,,
8,60,3/17/22,13:41,8,1,rk,ca,,,,
8,60,3/17/22,13:41,8,2,rk,ca,,,,
8,60,3/17/22,13:41,8,3,rk,ta,,,,
8,60,3/17/22,13:41,8,4,rk,ca,,,,
8,60,3/17/22,13:41,8,5,rk,ta,,,,
8,60,3/17/22,13:41,8,6,rk,ta,,,,
8,60,3/17/22,13:41,8,7,rk,ca,,,,
8,60,3/17/22,13:41,8,8,rk,ca,,,,
8,60,3/17/22,13:41,8,9,rk,ca,,,,
8,60,3/17/22,13:41,8,10,rk,ta,,,,
8,60,3/17/22,13:41,8,11,rk,ta,,,,
8,60,3/17/22,13:41,8,12,rk,ca,,,,
8,60,3/17/22,13:41,8,13,rk,ta,,,,
8,60,3/17/22,13:41,8,14,rk,ta,,,,
8,60,3/17/22,13:41,8,15,rk,ta,,,,
8,60,3/17/22,13:41,8,16,rk,ca,,,,
8,60,3/17/22,13:41,10,1,rk,ta,,,,
8,60,3/17/22,13:41,10,2,rk,ca,,,,
8,60,3/17/22,13:41,10,3,rk,ca,,,,
8,60,3/17/22,13:41,10,4,rk,ca,,,,
8,60,3/17/22,13:41,10,5,rk,ca,,,,
8,60,3/17/22,13:41,10,6,rk,ca,,,,
8,60,3/17/22,13:41,10,7,rk,ca,,,,
8,60,3/17/22,13:41,10,8,rk,ta,,,,
8,60,3/17/22,13:41,10,9,rk,ta,,,,
8,60,3/17/22,13:41,10,10,rk,ta,,,,
8,60,3/17/22,13:41,10,11,rk,ca,,,,
8,60,3/17/22,13:41,10,12,rk,ta,,,,
8,60,3/17/22,13:41,10,13,rk,ta,,,,
8,60,3/17/22,13:41,10,14,rk,ta,,,,
8,60,3/17/22,13:41,10,15,rk,ca,,,,
8,60,3/17/22,13:41,10,16,rk,ta,,,,
8,42T,3/17/22,8:57,0,1,bo,ta,,,,
8,42T,3/17/22,8:57,0,2,bo,ta,,,,
8,42T,3/17/22,8:57,0,3,bo,ta,,,,
8,42T,3/17/22,8:57,0,4,bo,ta,,,,
8,42T,3/17/22,8:57,0,5,bo,ta,,,,
8,42T,3/17/22,8:57,0,6,bo,ta,,,,
8,42T,3/17/22,8:57,0,7,bo,ta,,,,
8,42T,3/17/22,8:57,0,8,bo,ta,,,,
8,42T,3/17/22,8:57,0,9,bo,ta,,,,
8,42T,3/17/22,8:57,0,10,bo,ta,,,,
8,42T,3/17/22,8:57,0,11,bo,ta,,,,
8,42T,3/17/22,8:57,0,12,bo,ta,,,,
8,42T,3/17/22,8:57,0,13,bo,ca,,,,
8,42T,3/17/22,8:57,0,14,bo,ca,,,,
8,42T,3/17/22,8:57,0,15,bo,ca,,,,
8,42T,3/17/22,8:57,0,16,bo,ca,,,,
8,42T,3/17/22,8:57,2,1,rk,ca,,,,
8,42T,3/17/22,8:57,2,2,rk,ca,,,,
8,42T,3/17/22,8:57,2,3,rk,ca,,,,
8,42T,3/17/22,8:57,2,4,rk,ca,,,,
8,42T,3/17/22,8:57,2,5,rk,ta,,,,
8,42T,3/17/22,8:57,2,6,rk,ca,,,,
8,42T,3/17/22,8:57,2,7,rk,ca,,,,
8,42T,3/17/22,8:57,2,8,rk,ca,,,,
8,42T,3/17/22,8:57,2,9,rk,ta,,,,
8,42T,3/17/22,8:57,2,10,rk,ta,,,,
8,42T,3/17/22,8:57,2,11,rk,ta,,,,
8,42T,3/17/22,8:57,2,12,rk,ta,,,,
8,42T,3/17/22,8:57,2,13,rk,ta,,,,
8,42T,3/17/22,8:57,2,14,rk,ta,,,,
8,42T,3/17/22,8:57,2,15,rk,ta,,,,
8,42T,3/17/22,8:57,2,16,rk,ta,,,,
8,42T,3/17/22,8:57,4,1,rk,ta,,,,
8,42T,3/17/22,8:57,4,2,rk,ta,,,,
8,42T,3/17/22,8:57,4,3,rk,ta,,,,
8,42T,3/17/22,8:57,4,4,rk,ta,,,,
8,42T,3/17/22,8:57,4,5,rk,ta,,,,
8,42T,3/17/22,8:57,4,6,rk,ta,,,,
8,42T,3/17/22,8:57,4,7,rk,ta,,,,
8,42T,3/17/22,8:57,4,8,rk,ta,,,,
8,42T,3/17/22,8:57,4,9,rk,ta,,,,
8,42T,3/17/22,8:57,4,10,rk,ta,,,,
8,42T,3/17/22,8:57,4,11,rk,ca,,,,
8,42T,3/17/22,8:57,4,12,rk,ca,,,,
8,42T,3/17/22,8:57,4,13,rk,ta,,,,
8,42T,3/17/22,8:57,4,14,rk,ta,,,,
8,42T,3/17/22,8:57,4,15,rk,ta,,,,
8,42T,3/17/22,8:57,4,16,rk,ta,,,,
8,42T,3/17/22,8:57,6,1,rk,ta,,,red mix turf,
8,42T,3/17/22,8:57,6,2,rk,ta,,,,
8,42T,3/17/22,8:57,6,3,rk,ta,,,,
8,42T,3/17/22,8:57,6,4,rk,ta,,,,
8,42T,3/17/22,8:57,6,5,rk,ta,,,,
8,42T,3/17/22,8:57,6,6,rk,ta,,,,
8,42T,3/17/22,8:57,6,7,rk,ta,,,,
8,42T,3/17/22,8:57,6,8,rk,ta,,,,
8,42T,3/17/22,8:57,6,9,rk,ta,,,,
8,42T,3/17/22,8:57,6,10,rk,ta,,,,
8,42T,3/17/22,8:57,6,11,rk,ta,,,,
8,42T,3/17/22,8:57,6,12,rk,ta,,,,
8,42T,3/17/22,8:57,6,13,rk,ta,,,,
8,42T,3/17/22,8:57,6,14,rk,ta,,,,
8,42T,3/17/22,8:57,6,15,rk,ta,,,,
8,42T,3/17/22,8:57,6,16,rk,ta,,,,
8,42T,3/17/22,8:57,8,1,rk,ta,,,,
8,42T,3/17/22,8:57,8,2,rk,ta,,,,
8,42T,3/17/22,8:57,8,3,rk,ta,,,,
8,42T,3/17/22,8:57,8,4,rk,ta,,,,
8,42T,3/17/22,8:57,8,5,rk,ta,,,,
8,42T,3/17/22,8:57,8,6,rk,ta,,,,
8,42T,3/17/22,8:57,8,7,rk,ta,,,,
8,42T,3/17/22,8:57,8,8,rk,ta,,,,
8,42T,3/17/22,8:57,8,9,rk,ta,,,,
8,42T,3/17/22,8:57,8,10,rk,ta,,,,
8,42T,3/17/22,8:57,8,11,rk,ta,,,,
8,42T,3/17/22,8:57,8,12,rk,ta,,,,
8,42T,3/17/22,8:57,8,13,rk,ta,,,,
8,42T,3/17/22,8:57,8,14,rk,ta,,,,
8,42T,3/17/22,8:57,8,15,rk,ta,,,,
8,42T,3/17/22,8:57,8,16,rk,ta,,,,
8,42T,3/17/22,8:57,10,1,rk,ca,,,,
8,42T,3/17/22,8:57,10,2,rk,ca,,,,
8,42T,3/17/22,8:57,10,3,rk,ca,,,,
8,42T,3/17/22,8:57,10,4,rk,ca,,,,
8,42T,3/17/22,8:57,10,5,rk,ca,,,,
8,42T,3/17/22,8:57,10,6,rk,ca,,,,
8,42T,3/17/22,8:57,10,7,rk,ca,,,,
8,42T,3/17/22,8:57,10,8,rk,ta,,,,
8,42T,3/17/22,8:57,10,9,rk,ta,,,,
